A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
News anchors introduce a clip sitting at a/an [MASK] in a newsroom .	desk
President Obama introduces and interviews a/an [MASK] playing on stage .	band
President Clinton plays the [MASK] on stage with a band .	saxophone
President George Bush dances with an African drum [MASK] and other diplomats .	player
A circle of green grass is shown with a trail of rocks surrounding it , a/an [MASK] wall , and some trees .	brick
A man then comes and starts to cut the [MASK] going around its perimeter .	grass
After , he takes the lawn mower and starts going vertically across the [MASK] until the whole thing has been completed .	grass
There is a/an [MASK] with colorful flowers shown outside the Tai Chi school building .	garden
Then the instructor demonstrates arm [MASK] by tapping his right arm over his extended left arm .	strength
Both the instructors stand facing each other as they demonstrate slow and gradual [MASK] movements .	hand
A man is shooting a/an [MASK] and arrow .	bow
The [MASK] board that they are shooting at is shown .	dart
A man is on [MASK] a sink talking and wash a dish , then he puts it on the counter .	front
The man put dish soap on a dish and scrub it while rinsing with [MASK] .	water
Then the man shows his/her/their/its/your/my [MASK] arms , then continues washing dishes .	tattooed
Then the people run over to them and some are holding rope , while one checks on it 's bloody [MASK] .	head
Two men are arm wrestling on a/an [MASK] .	table
The [MASK] opens and another man comes in and arm wrestles .	door
They start fighting in the [MASK] .	room
They arm wrestle again at the [MASK] .	table
The lady in [MASK] is belly dancing on the stage .	pink
The man is playing a/an [MASK] , while the other man is playing the drum .	keyboard
The lady turned around , swirling around the [MASK] and shake her hips .	stage
We see a dancing man on the cover of a book then on a/an [MASK] .	street
We see the man sitting on the floor talking to a/an [MASK] .	camera
We see the man illustrating break [MASK] moves .	dance
We see the man dance [MASK] .	fast
We see the man perform a leg sweep [MASK] .	move
We see an animated close [MASK] and a subscribe page .	scene
Green [MASK] explains several rules of the game .	text
A man and a boy practice lay ups together , and the [MASK] shows his point of view .	coach
They demonstrate a/an [MASK] of different moves .	couple
A White plastering tool is shown with a brown wooden [MASK] on it .	handle
A/An [MASK] then picks it up and begins to bend it showing how the object works .	person
After , the [MASK] is demonstrated on the corner of the walls and then the plaster is washed off in the grass .	object
A man competes in a strong man competition and stands on a log chopping it with a/an [MASK] in hand .	ax
The man finally splits the [MASK] below his feet .	log
A second man in the competition in vest picks up and drops a large spherical [MASK] on a tire repeatedly .	weight
A A man in red steps onto a log and receives a/an [MASK] by a referee .	ax
A man is talking inside a/an [MASK] in a house .	room
He is holding a stick and [MASK] .	violin
He then demonstrates how to play the [MASK] .	violin
The bikers are going over a curbed surface at full [MASK] .	speed
There are several other bikers doing the same activity on another curved [MASK] .	surface
There are five bikers wearing helmets standing ready to start a/an [MASK] .	race
They begin racing at high speed over a curved [MASK] .	road
Two more batches of racers start the same [MASK] .	race
A single biker is going through the curved [MASK] at very high speed .	road
A/An [MASK] perform wake board holding a ski water rope .	person
The man jumps an obstacle several times and lands in the [MASK] .	water
Then , the man jumps the obstacle and [MASK] around .	spin
Then , the man slides on ramps while flipping in the [MASK] .	air
A man exercises by doing animated stretches in a doorway while holding a tennis [MASK] .	racket
A woman approaches him and the two [MASK] to talk .	begin
The man and woman begin to play tennis in a closed gym [MASK] by hitting the tennis ball against a wall with their tennis racket .	room
The man becomes irate as he plays and begins stomping , yelling , wildly gesturing and pushing the woman down on the floor when she falls as they play the [MASK] .	game
When the game ends the woman leaves , looking upset and the man looks satisfied as he begins doing wild stretches in front of the [MASK] and talking to another person .	doorway
A girl is standing on top of a balance [MASK] .	beam
She does forward flips on the [MASK] .	beam
There 's a young boy playing [MASK] in his front yard .	lacrosse
he is holding a yellow lacrosse [MASK] .	stick
He is excited as he plays the game while his/her/their/its/your/my [MASK] cheers him up to play .	mother
He picks up the yellow ball and throws it across to his/her/their/its/your/my [MASK] .	father
When his father throws the [MASK] to him , he catches it with the lacrosse stick .	ball
His/Her/Their/Its/Your/My [MASK] gets excited and shouts out for him .	mother
Several [MASK] racers dressed in motocross suits and wearing helmets are lined up at the start line , waiting to race .	bicycle
The [MASK] begins , and all bikers race down a hill , toward a jump .	race
The bikers jump off a hill , but one of the bikers , dressed in red and black , tumbles to the [MASK] .	ground
The [MASK] immediately behind him , dressed in red , white and blue , tries to avoid the fallen biker , and falls to the ground as well .	biker
The other bikers [MASK] off .	race
The biker in black and red immediately trots off the [MASK] , while the biker in red , white and blue , is clearly injured and struggles to get to his knees .	track
Three men dressed in black jackets come to the aid of the first [MASK] .	biker
A woman attempts to remove her coffee from a/an [MASK] compartment , but it wo n't budge .	glove
She leans forward , waving away the [MASK] man as she tries to take a drink .	camera
She finally is able to remove the [MASK] .	cup
A man is seen grabbing a puck and curling along the ice in [MASK] of others .	front
The people push the [MASK] down the ice and celebrate with one another .	puck
People on the sidelines [MASK] and the men walk away .	cheer
A group of men do freestyle running jumps throughout the [MASK] .	city
The men run together in a/an [MASK] .	group
Each man does a/an [MASK] of multiple jumps in a continuous line .	set
The [MASK] is interrupted by building staff .	filming
A woman is seen walking into frame and nodding at the camera that leads into her pouring mouthwash out and into his/her/their/its/your/my [MASK] .	mouth
She rinses the mouthwash around , gurgles the liquid into his/her/their/its/your/my [MASK] , then spits it out and smiles .	mouth
A young man stands on the start line of a/an [MASK] pool .	swimming
Then , the young man gets in the [MASK] and swims to the other side of the pull .	water
After , the young man gets off the [MASK] .	pool
There is a facility open just for [MASK] pong games so people can come play .	beer
[MASK] loves it and is excited to be there around other people that like to play .	Everyone
A lot of different groups are playing and talking about it as well as even playing [MASK] paper scissors to see who gets to go first .	rock
Whoever is the [MASK] gets a check at the end of the game .	winner
A group of women are gathered in an indoor [MASK] .	gym
They are being led by a/an [MASK] .	instructor
They are doing [MASK] dances using steppers .	zumba
A line of knives and cutting utensils are on a/an [MASK] .	table
A/An [MASK] is cutting the top off of a pumpkin and raking the seeds into a bowl .	woman
